1;wall;2240.00;10.03;2038.00;1.90;0
1;wall;2292.00;13.70;2043.00;6.02;0
1;wall;2267.00;10.40;2032.00;6.12;0
1;wall;2283.00;10.00;2007.00;3.96;0
1;wall;2302.00;12.55;2042.00;1.80;0
1;wall;2278.00;13.50;2042.00;4.46;0
1;wall;2252.00;11.10;2046.00;6.03;0
1;wall;2282.00;10.00;2005.00;2.41;0
1;wall;2284.00;11.63;2032.00;0.25;0
1;wall;2311.00;11.20;2022.00;1.45;0
1;wall;2254.00;9.95;2025.00;4.47;0
1;wall;2266.00;10.05;2022.00;0.85;0
1;wall;2239.00;10.15;2044.00;3.52;0
1;naval_base;2262.00;9.50;2023.00;0.46;12420
1;naval_base;2264.00;9.50;2017.00;-0.79;12420
1;naval_base;2242.00;9.50;2034.00;-1.25;11538
1;naval_base;2234.00;9.73;2045.00;-1.57;13645
1;naval_base;2281.00;9.50;2003.00;0.00;13755
1;naval_base;2249.00;9.50;2027.00;-1.11;11538
1;naval_base;2290.00;9.50;2003.00;0.24;13755
1;naval_base;2271.00;9.50;2012.00;-0.59;12420
1;naval_base;2276.00;9.50;2008.00;-1.11;12420
1;coastal_fortress;2247.00;9.68;2033.00;-1.25;0
1;coastal_fortress;2265.00;9.50;2016.00;-0.79;0
1;coastal_fortress;2251.00;9.50;2026.00;-1.11;0
1;coastal_fortress;2278.00;9.50;2006.00;0.00;0
1;coastal_fortress;2234.00;9.73;2045.00;-1.57;0
1;coastal_fortress;2280.00;9.50;2004.00;0.00;0
1;coastal_fortress;2260.00;9.95;2025.00;0.46;0
1;coastal_fortress;2272.00;9.63;2012.00;-0.59;0
1;coastal_fortress;2290.00;9.50;2003.00;0.24;0
2;scout_tower;2361.00;12.23;2027.00;4.98;0
2;anti_air_building;2346.00;10.60;2020.00;5.72;0
2;anti_air_building;2327.00;13.73;2046.00;0.64;0
2;anti_air_building;2385.00;12.85;2023.00;4.76;0
2;air_base;2409.00;12.63;2017.00;2.61;0
2;manufactory;2357.00;11.50;2023.00;2.71;0
2;manufactory;2404.00;13.28;2021.00;0.55;0
2;manufactory;2404.00;11.38;2011.00;3.21;0
2;manufactory;2333.00;11.98;2037.00;4.77;0
2;manufactory;2365.00;13.73;2035.00;1.16;0
2;manufactory;2390.00;13.30;2026.00;5.28;0
2;factory;2398.00;13.35;2036.00;0.20;0
2;factory;2317.00;12.23;2040.00;3.22;0
2;factory;2350.00;12.13;2037.00;5.88;0
2;factory;2388.00;14.85;2039.00;2.26;0
2;factory;2328.00;11.43;2034.00;0.11;0
2;factory;2361.00;13.73;2046.00;1.67;0
2;mine;2347.00;12.95;2045.00;5.44;0
2;wall;2361.00;12.07;2026.00;3.38;0
2;wall;2321.00;12.35;2039.00;1.22;0
2;wall;2373.00;10.85;2012.00;5.34;0
2;wall;2328.00;12.48;2041.00;5.45;0
2;wall;2347.00;12.65;2042.00;3.29;0
2;wall;2403.00;13.10;2026.00;5.95;0
2;wall;2409.00;12.63;2017.00;2.33;0
2;wall;2315.00;12.05;2044.00;3.89;0
2;wall;2351.00;13.10;2043.00;1.73;0
2;wall;2374.00;13.88;2031.00;4.40;0
2;wall;2400.00;13.35;2033.00;0.78;0
2;wall;2356.00;12.88;2039.00;2.34;0
2;wall;2386.00;11.43;2012.00;0.18;0
2;wall;2346.00;10.35;2018.00;2.84;0
2;wall;2387.00;15.18;2040.00;5.50;0
2;wall;2380.00;12.65;2023.00;2.24;0
2;wall;2347.00;12.03;2035.00;3.45;0
2;wall;2383.00;15.93;2046.00;1.29;0
2;wall;2370.00;15.00;2044.00;2.85;0
2;wall;2338.00;10.50;2025.00;5.51;0
2;wall;2327.00;11.35;2033.00;1.90;0
2;wall;2324.00;12.85;2042.00;6.02;0
3;scout_tower;2457.00;14.23;2005.00;3.12;0
3;anti_air_building;2468.00;14.68;2001.00;4.76;0
3;anti_air_building;2490.00;11.23;2044.00;2.61;0
3;anti_air_building;2401.00;13.82;2042.00;2.71;0
3;air_base;2444.00;13.03;2007.00;0.55;0
3;manufactory;2484.00;13.63;1992.00;3.21;0
3;manufactory;2444.00;13.50;2031.00;4.77;0
3;manufactory;2473.00;10.15;2045.00;1.16;0
3;manufactory;2394.00;14.43;2043.00;5.28;0
3;manufactory;2458.00;10.82;1981.00;0.20;0
3;manufactory;2475.00;13.88;1993.00;3.22;0
3;factory;2443.00;13.40;2032.00;5.88;0
3;factory;2463.00;12.03;2024.00;2.26;0
3;factory;2464.00;11.07;1978.00;0.11;0
3;factory;2462.00;11.10;1981.00;1.67;0
3;factory;2457.00;13.88;2015.00;5.79;0
3;factory;2432.00;12.28;2006.00;0.71;0
3;dockyard;2490.00;9.73;1963.00;0.36;0
3;mine;2466.00;11.40;1979.00;1.22;0
3;wall;2432.00;14.88;2028.00;5.45;0
3;wall;2447.00;10.35;1981.00;3.29;0
3;wall;2486.00;10.13;1966.00;5.95;0
3;wall;2453.00;11.95;2033.00;2.33;0
3;wall;2474.00;13.82;2007.00;3.89;0
3;wall;2407.00;14.63;2040.00;1.73;0
3;wall;2484.00;11.30;2031.00;4.40;0
3;wall;2456.00;13.93;2017.00;0.78;0
3;wall;2500.00;11.35;2014.00;2.34;0
3;wall;2426.00;14.35;2027.00;0.18;0
3;wall;2515.00;10.75;2016.00;2.84;0
3;wall;2434.00;14.10;2041.00;5.50;0
3;wall;2444.00;12.35;2003.00;2.24;0
3;wall;2435.00;14.13;2018.00;3.45;0
3;wall;2476.00;11.50;2025.00;1.29;0
3;wall;2434.00;12.03;2003.00;2.85;0
3;wall;2461.00;11.13;1984.00;5.51;0
3;wall;2510.00;11.10;2010.00;1.90;0
3;wall;2442.00;11.45;2046.00;6.02;0
3;wall;2497.00;12.10;2001.00;6.12;0
3;wall;2462.00;10.45;2039.00;3.96;0
3;wall;2477.00;10.35;2037.00;1.80;0
3;wall;2445.00;14.60;2019.00;4.46;0
3;wall;2426.00;11.85;2011.00;6.03;0
3;wall;2411.00;14.05;2032.00;2.41;0
3;wall;2472.00;12.32;1988.00;0.25;0
3;wall;2413.00;10.63;2001.00;1.45;0
3;wall;2467.00;14.68;2001.00;4.47;0
3;wall;2475.00;10.50;1972.00;0.85;0
3;wall;2399.00;14.28;2044.00;3.52;0
3;wall;2460.00;11.48;1988.00;5.08;0
3;wall;2414.00;10.88;2003.00;2.92;0
3;wall;2440.00;10.13;1982.00;5.58;0
3;wall;2504.00;11.25;2030.00;1.96;0
3;wall;2420.00;10.13;1990.00;4.98;0
3;wall;2460.00;14.53;2009.00;6.19;0
3;wall;2482.00;12.07;2007.00;4.03;0
3;wall;2473.00;11.50;1978.00;0.41;0
3;wall;2448.00;12.00;1998.00;1.97;0
3;wall;2430.00;10.05;1986.00;4.63;0
3;wall;2465.00;10.85;1975.00;2.47;0
3;wall;2490.00;10.13;1966.00;5.14;0
3;wall;2475.00;14.40;1998.00;0.41;0
3;wall;2459.00;12.85;1996.00;4.54;0
3;wall;2442.00;11.65;1998.00;0.92;0
3;wall;2429.00;12.57;2012.00;2.48;0
3;wall;2477.00;10.18;2043.00;5.14;0
3;wall;2464.00;11.68;2025.00;2.98;0
3;wall;2408.00;10.35;2001.00;4.19;0
3;wall;2454.00;13.05;2001.00;0.92;0
3;wall;2477.00;11.40;1978.00;3.59;0
3;wall;2453.00;10.18;1973.00;6.25;0
3;wall;2437.00;10.35;1987.00;2.64;0
3;wall;2462.00;10.35;1972.00;5.65;0
3;wall;2467.00;10.15;1968.00;2.04;0
3;wall;2484.00;12.85;1989.00;4.70;0
3;naval_base;2434.00;9.50;1983.00;-0.46;11035
3;naval_base;2445.00;9.50;1974.00;-0.79;13295
3;naval_base;2478.00;9.73;1965.00;0.24;12704
3;naval_base;2437.00;9.50;1980.00;-1.89;11035
3;naval_base;2460.00;9.50;1967.00;-0.46;13295
3;naval_base;2410.00;9.50;1992.00;0.20;14051
3;naval_base;2475.00;9.50;1966.00;0.20;12704
3;naval_base;2416.00;9.50;1989.00;0.32;11035
3;naval_base;2464.00;9.50;1967.00;-1.11;12250
3;naval_base;2490.00;9.73;1963.00;0.36;12704
3;coastal_fortress;2445.00;9.50;1976.00;0.79;0
3;coastal_fortress;2452.00;9.50;1970.00;-0.46;0
3;coastal_fortress;2472.00;10.03;1966.00;0.20;0
3;coastal_fortress;2409.00;9.73;1993.00;0.20;0
3;coastal_fortress;2419.00;9.50;1988.00;0.32;0
3;coastal_fortress;2434.00;9.50;1983.00;-0.46;0
3;coastal_fortress;2451.00;9.50;1971.00;-0.79;0
3;coastal_fortress;2489.00;10.00;1963.00;0.36;0
3;coastal_fortress;2479.00;9.50;1964.00;0.24;0
3;coastal_fortress;2464.00;9.50;1967.00;-1.11;0
4;scout_tower;2561.00;10.88;2030.00;2.35;0
4;anti_air_building;2549.00;11.30;2032.00;2.71;0
4;anti_air_building;2584.00;10.82;2021.00;0.55;0
4;anti_air_building;2540.00;11.25;2038.00;3.21;0
4;air_base;2579.00;11.50;2038.00;4.77;0
4;manufactory;2527.00;11.05;2035.00;1.16;0
4;manufactory;2546.00;11.38;2037.00;5.28;0
4;manufactory;2616.00;11.35;2035.00;0.20;0
4;manufactory;2538.00;11.23;2043.00;3.22;0
4;manufactory;2519.00;11.00;2029.00;5.88;0
4;manufactory;2556.00;11.20;2015.00;2.26;0
4;factory;2505.00;12.05;2045.00;0.11;0
4;factory;2617.00;11.65;2039.00;1.67;0
4;factory;2568.00;11.20;2038.00;5.79;0
4;factory;2536.00;10.60;2020.00;0.71;0
4;factory;2560.00;11.05;2019.00;4.83;0
4;factory;2611.00;11.65;2042.00;0.11;0
4;mine;2590.00;10.68;2019.00;5.34;0
4;wall;2568.00;10.95;2018.00;3.29;0
4;wall;2542.00;11.48;2041.00;5.95;0
4;wall;2616.00;11.23;2033.00;2.33;0
4;wall;2592.00;10.70;2024.00;3.89;0
4;wall;2526.00;11.28;2038.00;1.73;0
4;wall;2550.00;11.70;2046.00;4.40;0
4;wall;2618.00;12.10;2043.00;0.78;0
4;wall;2540.00;10.80;2024.00;2.34;0
4;wall;2572.00;11.30;2035.00;0.18;0
4;wall;2605.00;10.85;2030.00;2.84;0
4;wall;2581.00;11.63;2042.00;5.50;0
4;wall;2497.00;11.63;2045.00;2.24;0
4;wall;2537.00;10.60;2019.00;3.45;0
4;wall;2555.00;11.00;2022.00;1.29;0
4;wall;2514.00;11.25;2031.00;2.85;0
4;wall;2591.00;11.90;2046.00;5.51;0
4;wall;2603.00;11.70;2045.00;1.90;0
5;scout_tower;2689.00;11.25;2021.00;1.59;0
5;anti_air_building;2692.00;11.90;2039.00;3.21;0
5;anti_air_building;2692.00;11.05;2033.00;4.77;0
5;anti_air_building;2673.00;13.45;2044.00;1.16;0
5;air_base;2651.00;12.32;2040.00;5.28;0
5;manufactory;2718.00;10.28;2036.00;0.20;0
5;manufactory;2743.00;10.70;2015.00;3.22;0
5;manufactory;2686.00;11.38;2026.00;5.88;0
5;manufactory;2729.00;10.60;2010.00;2.26;0
5;manufactory;2666.00;11.00;2017.00;0.11;0
5;manufactory;2635.00;11.25;2032.00;1.67;0
5;factory;2724.00;10.20;2019.00;5.79;0
5;factory;2693.00;11.65;2038.00;0.71;0
5;factory;2685.00;11.55;2002.00;4.83;0
5;factory;2638.00;11.53;2039.00;0.11;0
5;factory;2656.00;12.15;2039.00;2.78;0
5;factory;2687.00;12.35;2039.00;5.44;0
5;mine;2693.00;11.45;2037.00;3.29;0
5;wall;2702.00;10.45;2025.00;2.33;0
5;wall;2670.00;10.85;2022.00;3.89;0
5;wall;2692.00;12.07;2041.00;1.73;0
5;wall;2737.00;10.70;2011.00;4.40;0
5;wall;2726.00;10.35;2035.00;0.78;0
5;wall;2717.00;10.30;2006.00;2.34;0
5;wall;2703.00;10.55;2023.00;0.18;0
5;wall;2674.00;12.25;2038.00;2.84;0
5;wall;2662.00;13.65;2044.00;5.50;0
5;wall;2636.00;11.30;2032.00;2.24;0
5;wall;2712.00;10.70;2037.00;3.45;0
5;wall;2685.00;12.55;2038.00;1.29;0
5;wall;2733.00;10.70;2009.00;2.85;0
5;wall;2682.00;10.78;2016.00;5.51;0
5;wall;2659.00;11.10;2031.00;1.90;0
5;wall;2701.00;11.23;2004.00;6.02;0
5;wall;2737.00;10.70;2014.00;6.12;0
5;wall;2653.00;11.60;2037.00;3.96;0
5;wall;2725.00;10.40;2012.00;1.80;0
5;wall;2739.00;10.40;2003.00;4.46;0
5;wall;2715.00;10.30;2026.00;6.03;0
5;wall;2721.00;10.07;2024.00;2.41;0
5;wall;2732.00;10.75;2014.00;0.25;0
6;scout_tower;2774.00;11.20;2021.00;6.00;0
6;anti_air_building;2722.00;10.50;2042.00;1.16;0
6;anti_air_building;2781.00;11.32;2030.00;5.28;0
6;anti_air_building;2745.00;10.98;2033.00;0.20;0
6;air_base;2773.00;10.50;2010.00;3.22;0
6;manufactory;2762.00;11.00;2025.00;5.88;0
6;manufactory;2789.00;11.28;2031.00;2.26;0
6;manufactory;2813.00;12.93;2044.00;0.11;0
6;manufactory;2746.00;11.05;2038.00;1.67;0
6;manufactory;2749.00;10.78;2018.00;5.79;0
6;manufactory;2739.00;10.75;2024.00;0.71;0
6;factory;2797.00;11.95;2035.00;4.83;0
6;factory;2782.00;11.85;2043.00;0.11;0
6;factory;2762.00;11.30;2034.00;2.78;0
6;factory;2778.00;11.05;2016.00;5.44;0
6;factory;2738.00;10.93;2031.00;2.17;0
6;factory;2760.00;10.80;2010.00;3.38;0
6;mine;2750.00;10.80;2015.00;2.33;0
6;wall;2824.00;12.98;2039.00;1.73;0
6;wall;2777.00;11.28;2028.00;4.40;0
6;wall;2787.00;11.15;2029.00;0.78;0
6;wall;2781.00;10.00;1998.00;2.34;0
6;wall;2770.00;10.45;2009.00;0.18;0
6;wall;2749.00;10.50;2006.00;2.84;0
6;wall;2785.00;11.30;2031.00;5.50;0
6;wall;2797.00;11.88;2032.00;2.24;0
6;wall;2764.00;10.30;2002.00;3.45;0
6;wall;2725.00;10.60;2043.00;1.29;0
6;wall;2791.00;12.23;2045.00;2.85;0
6;wall;2765.00;11.30;2042.00;5.51;0
6;wall;2767.00;11.25;2030.00;1.90;0
6;wall;2756.00;11.20;2036.00;6.02;0
6;wall;2754.00;11.30;2029.00;6.12;0
6;wall;2793.00;10.90;2015.00;3.96;0
6;wall;2761.00;10.88;2013.00;1.80;0
6;wall;2767.00;11.35;2038.00;4.46;0
6;wall;2763.00;10.90;2021.00;6.03;0
6;wall;2754.00;10.40;1999.00;2.41;0
6;wall;2781.00;10.70;2008.00;0.25;0
6;wall;2737.00;10.80;2023.00;1.45;0
6;wall;2746.00;10.93;2045.00;4.47;0
6;wall;2758.00;10.88;2044.00;0.85;0
6;wall;2813.00;12.18;2034.00;3.52;0
6;wall;2750.00;11.05;2037.00;5.08;0
6;wall;2755.00;10.80;2013.00;2.92;0
6;wall;2733.00;10.68;2039.00;5.58;0
6;wall;2770.00;11.00;2023.00;1.96;0
6;wall;2746.00;10.75;2020.00;4.98;0
6;wall;2781.00;11.15;2013.00;6.19;0
6;wall;2777.00;11.85;2045.00;4.03;0
6;wall;2808.00;11.65;2027.00;0.41;0
6;wall;2803.00;12.80;2045.00;1.97;0
6;wall;2788.00;10.73;2009.00;4.63;0
6;wall;2764.00;10.80;2011.00;2.47;0
6;wall;2777.00;10.90;2014.00;5.14;0
7;scout_tower;2925.00;13.57;2012.00;0.41;0
7;anti_air_building;2957.00;11.05;2043.00;0.20;0
7;anti_air_building;2885.00;11.48;2004.00;3.22;0
7;anti_air_building;2950.00;10.98;1982.00;5.88;0
7;air_base;2900.00;12.82;2005.00;2.26;0
7;manufactory;2924.00;13.70;2024.00;0.11;0
7;manufactory;2892.00;13.00;2009.00;1.67;0
7;manufactory;2938.00;13.20;2030.00;5.79;0
7;manufactory;2897.00;13.43;2010.00;0.71;0
7;manufactory;2924.00;13.95;2031.00;4.83;0
7;manufactory;2956.00;11.20;2041.00;0.11;0
7;factory;2931.00;12.68;2034.00;2.78;0
7;factory;2949.00;11.25;1980.00;5.44;0
7;factory;2931.00;12.78;2037.00;2.17;0
7;factory;2953.00;11.55;2046.00;3.38;0
7;factory;2889.00;12.50;2007.00;1.22;0
7;factory;2957.00;11.30;1984.00;5.34;0
7;mine;2927.00;12.98;2035.00;1.73;0
7;wall;2859.00;15.65;2039.00;0.78;0
7;wall;2884.00;12.60;2011.00;2.34;0
7;wall;2895.00;15.07;2017.00;0.18;0
7;wall;2967.00;12.78;2016.00;2.84;0
7;wall;2974.00;11.65;2028.00;5.50;0
7;wall;2935.00;13.03;2036.00;2.24;0
7;wall;2882.00;21.48;2046.00;3.45;0
7;wall;2975.00;11.95;1999.00;1.29;0
7;wall;2929.00;13.38;2003.00;2.85;0
7;wall;2907.00;17.02;2038.00;5.51;0
7;wall;2896.00;16.15;2023.00;1.90;0
7;wall;2946.00;13.55;2002.00;6.02;0
7;wall;2955.00;11.85;2024.00;6.12;0
7;wall;2939.00;13.28;2046.00;3.96;0
7;wall;2970.00;12.85;2004.00;1.80;0
7;wall;2884.00;16.43;2029.00;4.46;0
7;wall;2958.00;13.32;2005.00;6.03;0
7;wall;2908.00;11.95;1995.00;2.41;0
7;wall;2956.00;11.28;1985.00;0.25;0
7;wall;2847.00;16.55;2043.00;1.45;0
7;wall;2964.00;10.98;2040.00;4.47;0
7;wall;2948.00;12.03;2041.00;0.85;0
7;wall;2984.00;10.45;2046.00;3.52;0
7;wall;2948.00;10.90;1983.00;5.08;0
7;wall;2897.00;11.30;1996.00;2.92;0
7;wall;2926.00;13.60;2024.00;5.58;0
7;wall;2918.00;12.45;1997.00;1.96;0
7;wall;2970.00;11.35;1989.00;4.98;0
7;wall;2934.00;13.65;2010.00;6.19;0
7;wall;2930.00;12.20;1996.00;4.03;0
7;wall;3002.00;10.35;2023.00;0.41;0
7;wall;2868.00;12.90;2023.00;1.97;0
7;wall;2987.00;11.10;2005.00;4.63;0
7;wall;2960.00;10.80;2035.00;2.47;0
7;wall;3010.00;10.10;2031.00;5.14;0
7;wall;2988.00;11.00;2022.00;0.41;0
7;wall;2923.00;13.88;2040.00;4.54;0
7;wall;2939.00;11.75;1990.00;0.92;0
7;wall;2899.00;20.08;2046.00;2.48;0
7;wall;2968.00;11.85;1993.00;5.14;0
7;wall;2908.00;13.98;2017.00;2.98;0
7;wall;2926.00;13.57;2011.00;4.19;0
7;wall;2988.00;11.10;2032.00;0.92;0
7;wall;2914.00;13.57;2006.00;3.59;0
7;wall;2894.00;12.82;2006.00;6.25;0
7;wall;2942.00;11.63;1989.00;2.64;0
8;scout_tower;3049.00;10.38;2021.00;5.93;0
8;anti_air_building;3048.00;10.60;2030.00;5.88;0
8;anti_air_building;3074.00;10.70;2019.00;2.26;0
8;anti_air_building;3062.00;10.10;2006.00;0.11;0
8;air_base;3028.00;10.28;2041.00;1.67;0
8;manufactory;3042.00;10.63;2042.00;5.79;0
8;manufactory;3071.00;11.50;2035.00;0.71;0
8;manufactory;3052.00;10.00;2003.00;4.83;0
8;manufactory;3060.00;10.98;2040.00;0.11;0
8;manufactory;3061.00;11.35;2044.00;2.78;0
8;manufactory;3077.00;10.32;2014.00;5.44;0
8;factory;3065.00;10.07;2007.00;2.17;0
8;factory;3051.00;10.50;2020.00;3.38;0
8;factory;3044.00;10.60;2039.00;1.22;0
8;factory;3076.00;11.32;2032.00;5.34;0
8;factory;3055.00;10.18;2008.00;5.45;0
8;factory;3058.00;10.93;2042.00;3.29;0
8;dockyard;3042.00;9.63;1997.00;0.00;0
8;mine;3063.00;10.68;2017.00;2.34;0
8;wall;3046.00;10.60;2044.00;2.84;0
8;wall;3048.00;10.10;2005.00;5.50;0
8;wall;3019.00;10.10;2027.00;2.24;0
8;wall;3083.00;11.15;2032.00;3.45;0
8;wall;3049.00;10.38;2023.00;1.29;0
8;wall;3020.00;10.05;2035.00;2.85;0
8;wall;3038.00;10.40;2028.00;5.51;0
8;wall;3034.00;10.50;2031.00;1.90;0
8;wall;3065.00;11.48;2045.00;6.02;0
8;wall;3054.00;10.00;2003.00;6.12;0
8;wall;3090.00;10.15;2018.00;3.96;0
8;wall;3074.00;10.63;2017.00;1.80;0
8;wall;3061.00;10.82;2025.00;4.46;0
8;wall;3045.00;10.00;1999.00;6.03;0
8;wall;3034.00;10.45;2043.00;2.41;0
8;wall;3060.00;10.35;2011.00;0.25;0
8;wall;3015.00;10.00;2046.00;1.45;0
8;wall;3062.00;10.88;2029.00;4.47;0
8;wall;3064.00;10.80;2019.00;0.85;0
8;wall;3077.00;10.05;2009.00;3.52;0
8;wall;3034.00;10.32;2016.00;5.08;0
8;wall;3046.00;10.10;2005.00;2.92;0
8;wall;3088.00;10.15;2017.00;5.58;0
8;naval_base;3078.00;10.05;2009.00;1.41;12223
8;naval_base;3084.00;9.73;2012.00;1.11;12223
8;naval_base;3042.00;9.63;1997.00;0.00;13574
8;naval_base;3059.00;9.50;2000.00;1.11;13535
8;naval_base;3094.00;10.03;2020.00;1.21;14047
8;naval_base;3067.00;9.73;2006.00;0.69;13535
8;naval_base;3041.00;9.63;2002.00;-0.32;13574
8;coastal_fortress;3092.00;9.73;2014.00;1.11;0
8;coastal_fortress;3099.00;9.73;2018.00;1.21;0
8;coastal_fortress;3067.00;10.00;2007.00;0.00;0
8;coastal_fortress;3040.00;9.63;2002.00;-0.32;0
8;coastal_fortress;3063.00;9.90;2002.00;1.11;0
8;coastal_fortress;3050.00;9.90;2001.00;0.00;0
8;coastal_fortress;3067.00;9.73;2006.00;0.69;0
9;scout_tower;3169.00;10.00;2033.00;4.07;0
9;anti_air_building;3105.00;10.75;2031.00;0.11;0
9;anti_air_building;3112.00;13.85;2042.00;1.67;0
9;anti_air_building;3121.00;10.60;2028.00;5.79;0
9;air_base;3121.00;10.60;2028.00;0.71;0
9;manufactory;3115.00;11.70;2035.00;4.83;0
9;manufactory;3103.00;10.50;2030.00;0.11;0
9;manufactory;3099.00;11.10;2031.00;2.78;0
9;manufactory;3161.00;10.13;2037.00;5.44;0
9;manufactory;3161.00;10.13;2037.00;2.17;0
9;manufactory;3092.00;10.23;2025.00;3.38;0
9;factory;3112.00;11.05;2033.00;1.22;0
9;factory;3112.00;11.05;2033.00;5.34;0
9;factory;3176.00;10.10;2036.00;5.45;0
9;factory;3131.00;11.88;2041.00;3.29;0
9;factory;3114.00;10.40;2026.00;5.95;0
9;factory;3088.00;12.00;2036.00;2.33;0
9;dockyard;3211.00;9.50;2037.00;-0.46;0
9;mine;3092.00;13.75;2042.00;2.84;0
9;wall;3166.00;10.30;2042.00;2.24;0
9;wall;3123.00;10.80;2032.00;3.45;0
9;wall;3102.00;11.53;2034.00;1.29;0
9;wall;3163.00;10.13;2038.00;2.85;0
9;wall;3194.00;9.90;2039.00;5.51;0
9;wall;3083.00;11.75;2037.00;1.90;0
9;wall;3115.00;12.80;2039.00;6.02;0
9;wall;3110.00;10.05;2021.00;6.12;0
9;wall;3188.00;10.00;2040.00;3.96;0
9;wall;3181.00;10.13;2043.00;1.80;0
9;wall;3125.00;12.75;2043.00;4.46;0
9;wall;3085.00;11.65;2036.00;6.03;0
9;wall;3101.00;14.95;2045.00;2.41;0
9;wall;3222.00;10.10;2042.00;0.25;0
9;wall;3131.00;10.28;2029.00;1.45;0
9;wall;3217.00;10.20;2044.00;4.47;0
9;wall;3211.00;10.30;2046.00;0.85;0
9;wall;3148.00;10.23;2032.00;3.52;0
9;wall;3240.00;10.00;2044.00;5.08;0
9;wall;3136.00;10.15;2030.00;2.92;0
9;wall;3228.00;10.10;2042.00;5.58;0
9;wall;3145.00;10.88;2041.00;1.96;0
9;wall;3158.00;10.35;2043.00;4.98;0
9;wall;3101.00;10.35;2028.00;6.19;0
9;wall;3171.00;10.03;2034.00;4.03;0
9;naval_base;3180.00;9.50;2034.00;0.79;14045
9;naval_base;3223.00;9.95;2039.00;0.79;11169
9;naval_base;3237.00;9.50;2041.00;-0.79;11169
9;naval_base;3215.00;9.50;2038.00;1.11;11169
9;naval_base;3126.00;9.50;2021.00;-0.64;12022
9;naval_base;3231.00;9.50;2039.00;0.64;11169
9;naval_base;3154.00;9.50;2030.00;0.54;10804
9;naval_base;3153.00;9.73;2030.00;0.24;10804
9;naval_base;3115.00;9.50;2019.00;0.00;14047
9;naval_base;3196.00;9.50;2038.00;-0.20;14045
9;naval_base;3185.00;9.63;2036.00;0.59;14045
9;naval_base;3098.00;9.50;2022.00;0.24;14047
9;coastal_fortress;3253.00;9.50;2045.00;-4.64;0
9;coastal_fortress;3116.00;9.50;2019.00;0.00;0
9;coastal_fortress;3206.00;9.50;2037.00;-0.46;0
9;coastal_fortress;3163.00;9.50;2032.00;0.54;0
9;coastal_fortress;3188.00;9.90;2037.00;0.59;0
9;coastal_fortress;3151.00;9.73;2029.00;0.24;0
9;coastal_fortress;3228.00;9.50;2039.00;0.79;0
9;coastal_fortress;3101.00;9.73;2022.00;0.24;0
9;coastal_fortress;3181.00;9.50;2034.00;0.79;0
9;coastal_fortress;3127.00;10.03;2022.00;-0.64;0
9;coastal_fortress;3195.00;9.50;2038.00;-0.20;0
9;coastal_fortress;3232.00;10.00;2040.00;0.64;0
10;scout_tower;2839.00;10.57;2006.00;3.30;0
10;anti_air_building;2842.00;10.00;1994.00;5.79;0
10;anti_air_building;2839.00;10.10;1990.00;0.71;0
10;anti_air_building;2858.00;12.63;2027.00;4.83;0
10;air_base;2815.00;10.15;1998.00;0.11;0
10;manufactory;2871.00;10.73;2007.00;2.78;0
10;manufactory;2881.00;11.05;2001.00;5.44;0
10;manufactory;2882.00;10.30;1989.00;2.17;0
10;manufactory;2823.00;10.25;2002.00;3.38;0
10;manufactory;2808.00;10.88;2014.00;1.22;0
